target_id,regression_order,role,quantity,value,unit,species,solvent,T_K,P_bar,composition_basis,composition_value,basis,source_classification,source_id,source_locator,source_row,underlying_reference,extraction,source_sha256,uncertainty_value,uncertainty_unit,uncertainty_meaning,tracer_status
figiel2025-nabr-ethanol-012,b,solvent_solvation_factor_fit,stoichiometric_mean_ionic_activity_coefficient,0.3112,1,NaBr,ethanol,298.15,1,formula-unit molality,0.09974,molality-scale gamma_pm with the infinitely dilute solution reference state,missing-primary-source,retained-lab-figure-8-bottom-panel,Figiel main paper Figure 8 bottom panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_08/source/ethanol-NaBr.csv,retained CSV row 13,main-paper ref 77,"Exact retained lab value; the lab CSV has no primary-paper extraction receipt, so it is not relabeled direct or digitized.",60aa410a42fad8f3b27169dbb7612a76015ca626ada23747b150362c37b4ccae,,,No uncertainty is reported in the retained lab CSV.,later_capability_gate
figiel2025-nabr-ethanol-013,b,solvent_solvation_factor_fit,stoichiometric_mean_ionic_activity_coefficient,0.3013,1,NaBr,ethanol,298.15,1,formula-unit molality,0.1105,molality-scale gamma_pm with the infinitely dilute solution reference state,missing-primary-source,retained-lab-figure-8-bottom-panel,Figiel main paper Figure 8 bottom panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_08/source/ethanol-NaBr.csv,retained CSV row 14,main-paper ref 77,"Exact retained lab value; the lab CSV has no primary-paper extraction receipt, so it is not relabeled direct or digitized.",60aa410a42fad8f3b27169dbb7612a76015ca626ada23747b150362c37b4ccae,,,No uncertainty is reported in the retained lab CSV.,later_capability_gate
figiel2025-nabr-ethanol-014,b,solvent_solvation_factor_fit,stoichiometric_mean_ionic_activity_coefficient,0.2925,1,NaBr,ethanol,298.15,1,formula-unit molality,0.1204,molality-scale gamma_pm with the infinitely dilute solution reference state,missing-primary-source,retained-lab-figure-8-bottom-panel,Figiel main paper Figure 8 bottom panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_08/source/ethanol-NaBr.csv,retained CSV row 15,main-paper ref 77,"Exact retained lab value; the lab CSV has no primary-paper extraction receipt, so it is not relabeled direct or digitized.",60aa410a42fad8f3b27169dbb7612a76015ca626ada23747b150362c37b4ccae,,,No uncertainty is reported in the retained lab CSV.,later_capability_gate
figiel2025-nabr-ethanol-015,b,solvent_solvation_factor_fit,stoichiometric_mean_ionic_activity_coefficient,0.2811,1,NaBr,ethanol,298.15,1,formula-unit molality,0.1352,molality-scale gamma_pm with the infinitely dilute solution reference state,missing-primary-source,retained-lab-figure-8-bottom-panel,Figiel main paper Figure 8 bottom panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_08/source/ethanol-NaBr.csv,retained CSV row 16,main-paper ref 77,"Exact retained lab value; the lab CSV has no primary-paper extraction receipt, so it is not relabeled direct or digitized.",60aa410a42fad8f3b27169dbb7612a76015ca626ada23747b150362c37b4ccae,,,No uncertainty is reported in the retained lab CSV.,later_capability_gate
figiel2025-nabr-ethanol-016,b,solvent_solvation_factor_fit,stoichiometric_mean_ionic_activity_coefficient,0.2719,1,NaBr,ethanol,298.15,1,formula-unit molality,0.1493,molality-scale gamma_pm with the infinitely dilute solution reference state,missing-primary-source,retained-lab-figure-8-bottom-panel,Figiel main paper Figure 8 bottom panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_08/source/ethanol-NaBr.csv,retained CSV row 17,main-paper ref 77,"Exact retained lab value; the lab CSV has no primary-paper extraction receipt, so it is not relabeled direct or digitized.",60aa410a42fad8f3b27169dbb7612a76015ca626ada23747b150362c37b4ccae,,,No uncertainty is reported in the retained lab CSV.,later_capability_gate
figiel2025-nabr-ethanol-017,b,solvent_solvation_factor_fit,stoichiometric_mean_ionic_activity_coefficient,0.2627,1,NaBr,ethanol,298.15,1,formula-unit molality,0.1648,molality-scale gamma_pm with the infinitely dilute solution reference state,missing-primary-source,retained-lab-figure-8-bottom-panel,Figiel main paper Figure 8 bottom panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_08/source/ethanol-NaBr.csv,retained CSV row 18,main-paper ref 77,"Exact retained lab value; the lab CSV has no primary-paper extraction receipt, so it is not relabeled direct or digitized.",60aa410a42fad8f3b27169dbb7612a76015ca626ada23747b150362c37b4ccae,,,No uncertainty is reported in the retained lab CSV.,later_capability_gate
figiel2025-nabr-ethanol-018,b,solvent_solvation_factor_fit,stoichiometric_mean_ionic_activity_coefficient,0.257,1,NaBr,ethanol,298.15,1,formula-unit molality,0.1765,molality-scale gamma_pm with the infinitely dilute solution reference state,missing-primary-source,retained-lab-figure-8-bottom-panel,Figiel main paper Figure 8 bottom panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_08/source/ethanol-NaBr.csv,retained CSV row 19,main-paper ref 77,"Exact retained lab value; the lab CSV has no primary-paper extraction receipt, so it is not relabeled direct or digitized.",60aa410a42fad8f3b27169dbb7612a76015ca626ada23747b150362c37b4ccae,,,No uncertainty is reported in the retained lab CSV.,later_capability_gate
figiel2025-transfer-Kp-methanol-001,d,ion_organic_solvation_construction_input,single_ion_transfer_gibbs_energy,0.16181,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.01232,x-treatment; Delta G transfer water -> solvent mixture; positive means the mixture is less favorable than water,digitized,retained-lab-figiel-figure-6,"Figiel main paper Figure 6, K+ water-methanol panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_06/source/K.csv",retained CSV row 2,main-paper ref 74,Retained lab plot-digitized value bound to the exact Figure 6 panel; underlying review table not yet primary-verified.,d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No pointwise uncertainty is reported in Figure 6 or the retained digitization.,later_capability_gate
figiel2025-constructed-gsolv-Kp-methanol-001,d,constructed_ion_solvation_target,single_ion_solvation_gibbs_energy,-308.93819,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.01232,x-treatment; gas at 1 bar to hypothetical dilute-ideal solution at 1 bar,constructed,figiel-eq19-s5-average-plus-figure6-transfer,Figiel main paper equation 19 plus official SI Table S5 and main-paper Figure 6,K+ methanol constructed row 1,SI Table S5 reported average plus main-paper ref 74,Exact Decimal addition: -309.1 kJ/mol + 0.16181 kJ/mol.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895+d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No uncertainty is constructed because neither input has a reported pointwise uncertainty.,later_capability_gate
figiel2025-transfer-Kp-methanol-002,d,ion_organic_solvation_construction_input,single_ion_transfer_gibbs_energy,2.34628,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.10099,x-treatment; Delta G transfer water -> solvent mixture; positive means the mixture is less favorable than water,digitized,retained-lab-figiel-figure-6,"Figiel main paper Figure 6, K+ water-methanol panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_06/source/K.csv",retained CSV row 3,main-paper ref 74,Retained lab plot-digitized value bound to the exact Figure 6 panel; underlying review table not yet primary-verified.,d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No pointwise uncertainty is reported in Figure 6 or the retained digitization.,later_capability_gate
figiel2025-constructed-gsolv-Kp-methanol-002,d,constructed_ion_solvation_target,single_ion_solvation_gibbs_energy,-306.75372,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.10099,x-treatment; gas at 1 bar to hypothetical dilute-ideal solution at 1 bar,constructed,figiel-eq19-s5-average-plus-figure6-transfer,Figiel main paper equation 19 plus official SI Table S5 and main-paper Figure 6,K+ methanol constructed row 2,SI Table S5 reported average plus main-paper ref 74,Exact Decimal addition: -309.1 kJ/mol + 2.34628 kJ/mol.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895+d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No uncertainty is constructed because neither input has a reported pointwise uncertainty.,later_capability_gate
figiel2025-transfer-Kp-methanol-003,d,ion_organic_solvation_construction_input,single_ion_transfer_gibbs_energy,4.08576,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.19951,x-treatment; Delta G transfer water -> solvent mixture; positive means the mixture is less favorable than water,digitized,retained-lab-figiel-figure-6,"Figiel main paper Figure 6, K+ water-methanol panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_06/source/K.csv",retained CSV row 4,main-paper ref 74,Retained lab plot-digitized value bound to the exact Figure 6 panel; underlying review table not yet primary-verified.,d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No pointwise uncertainty is reported in Figure 6 or the retained digitization.,later_capability_gate
figiel2025-constructed-gsolv-Kp-methanol-003,d,constructed_ion_solvation_target,single_ion_solvation_gibbs_energy,-305.01424,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.19951,x-treatment; gas at 1 bar to hypothetical dilute-ideal solution at 1 bar,constructed,figiel-eq19-s5-average-plus-figure6-transfer,Figiel main paper equation 19 plus official SI Table S5 and main-paper Figure 6,K+ methanol constructed row 3,SI Table S5 reported average plus main-paper ref 74,Exact Decimal addition: -309.1 kJ/mol + 4.08576 kJ/mol.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895+d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No uncertainty is constructed because neither input has a reported pointwise uncertainty.,later_capability_gate
figiel2025-transfer-Kp-methanol-004,d,ion_organic_solvation_construction_input,single_ion_transfer_gibbs_energy,5.46117,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.30296,x-treatment; Delta G transfer water -> solvent mixture; positive means the mixture is less favorable than water,digitized,retained-lab-figiel-figure-6,"Figiel main paper Figure 6, K+ water-methanol panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_06/source/K.csv",retained CSV row 5,main-paper ref 74,Retained lab plot-digitized value bound to the exact Figure 6 panel; underlying review table not yet primary-verified.,d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No pointwise uncertainty is reported in Figure 6 or the retained digitization.,later_capability_gate
figiel2025-constructed-gsolv-Kp-methanol-004,d,constructed_ion_solvation_target,single_ion_solvation_gibbs_energy,-303.63883,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.30296,x-treatment; gas at 1 bar to hypothetical dilute-ideal solution at 1 bar,constructed,figiel-eq19-s5-average-plus-figure6-transfer,Figiel main paper equation 19 plus official SI Table S5 and main-paper Figure 6,K+ methanol constructed row 4,SI Table S5 reported average plus main-paper ref 74,Exact Decimal addition: -309.1 kJ/mol + 5.46117 kJ/mol.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895+d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No uncertainty is constructed because neither input has a reported pointwise uncertainty.,later_capability_gate
figiel2025-transfer-Kp-methanol-005,d,ion_organic_solvation_construction_input,single_ion_transfer_gibbs_energy,6.59385,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.40394,x-treatment; Delta G transfer water -> solvent mixture; positive means the mixture is less favorable than water,digitized,retained-lab-figiel-figure-6,"Figiel main paper Figure 6, K+ water-methanol panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_06/source/K.csv",retained CSV row 6,main-paper ref 74,Retained lab plot-digitized value bound to the exact Figure 6 panel; underlying review table not yet primary-verified.,d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No pointwise uncertainty is reported in Figure 6 or the retained digitization.,later_capability_gate
figiel2025-constructed-gsolv-Kp-methanol-005,d,constructed_ion_solvation_target,single_ion_solvation_gibbs_energy,-302.50615,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.40394,x-treatment; gas at 1 bar to hypothetical dilute-ideal solution at 1 bar,constructed,figiel-eq19-s5-average-plus-figure6-transfer,Figiel main paper equation 19 plus official SI Table S5 and main-paper Figure 6,K+ methanol constructed row 5,SI Table S5 reported average plus main-paper ref 74,Exact Decimal addition: -309.1 kJ/mol + 6.59385 kJ/mol.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895+d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No uncertainty is constructed because neither input has a reported pointwise uncertainty.,later_capability_gate
figiel2025-transfer-Kp-methanol-006,d,ion_organic_solvation_construction_input,single_ion_transfer_gibbs_energy,7.72654,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.50493,x-treatment; Delta G transfer water -> solvent mixture; positive means the mixture is less favorable than water,digitized,retained-lab-figiel-figure-6,"Figiel main paper Figure 6, K+ water-methanol panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_06/source/K.csv",retained CSV row 7,main-paper ref 74,Retained lab plot-digitized value bound to the exact Figure 6 panel; underlying review table not yet primary-verified.,d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No pointwise uncertainty is reported in Figure 6 or the retained digitization.,later_capability_gate
figiel2025-constructed-gsolv-Kp-methanol-006,d,constructed_ion_solvation_target,single_ion_solvation_gibbs_energy,-301.37346,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.50493,x-treatment; gas at 1 bar to hypothetical dilute-ideal solution at 1 bar,constructed,figiel-eq19-s5-average-plus-figure6-transfer,Figiel main paper equation 19 plus official SI Table S5 and main-paper Figure 6,K+ methanol constructed row 6,SI Table S5 reported average plus main-paper ref 74,Exact Decimal addition: -309.1 kJ/mol + 7.72654 kJ/mol.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895+d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No uncertainty is constructed because neither input has a reported pointwise uncertainty.,later_capability_gate
figiel2025-transfer-Kp-methanol-007,d,ion_organic_solvation_construction_input,single_ion_transfer_gibbs_energy,8.6165,kJ/mol,K+,water+methanol,298.15,1,salt-free methanol mole fraction,0.60099,x-treatment; Delta G transfer water -> solvent mixture; positive means the mixture is less favorable than water,digitized,retained-lab-figiel-figure-6,"Figiel main paper Figure 6, K+ water-methanol panel; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_06/source/K.csv",retained CSV row 8,main-paper ref 74,Retained lab plot-digitized value bound to the exact Figure 6 panel; underlying review table not yet primary-verified.,d6a1d9969276344ca5bd104c3036ea542f730a09937730eb2b74eeaa071b9baf,,,No pointwise uncertainty is reported in Figure 6 or the retained digitization.,later_capability_gate
